time(seconds),hFieldAvg,iFieldAvg,qFieldAvg,qcFieldAvg
30,29,9.949627256253663,9.949627256253663,0.059615482148124184,0.059615482148124184
30,30,9.949610673542098,9.949610673542098,0.05966949854165402,0.05966949854165402
30,31,9.949594090853967,9.949594090853967,0.05972400675533611,0.05972400675533611
30,32,9.949577508202022,9.949577508202022,0.05977816950089829,0.05977816950089829
30,33,9.949560925569138,9.949560925569138,0.059832588516749885,0.059832588516749885
30,34,9.949544342967046,9.949544342967046,0.05988667037817344,0.05988667037817344
30,35,9.94952776039621,9.94952776039621,0.0599409330318348,0.0599409330318348
30,36,9.949511177848805,9.949511177848805,0.05999517819443832,0.05999517819443832
30,37,9.94949459533022,9.94949459533022,0.060049310657163665,0.060049310657163665
30,38,9.949478012840448,9.949478012840448,0.06010319208496465,0.06010319208496465
30,39,9.949461430373978,9.949461430373978,0.06015734994001315,0.06015734994001315
30,40,9.949444847939038,9.949444847939038,0.060211616298452134,0.060211616298452134
30,41,9.949428265532358,9.949428265532358,0.06026593702357549,0.06026593702357549
30,42,9.949411683149496,9.949411683149496,0.06032045595251302,0.06032045595251302
30,43,9.949395100799888,9.949395100799888,0.06037455231908674,0.06037455231908674
30,44,9.9493785184747,9.9493785184747,0.060428716423805554,0.060428716423805554
30,45,9.949361936174926,9.949361936174926,0.060483099205230394,0.060483099205230394
30,46,9.949345353904452,9.949345353904452,0.060537201550670876,0.060537201550670876
30,47,9.949328771662344,9.949328771662344,0.06059112103697265,0.06059112103697265
30,48,9.949312189448467,9.949312189448467,0.0606454443827017,0.0606454443827017
30,49,9.949295607263549,9.949295607263549,0.060699799388853684,0.060699799388853684
30,50,9.949279025104943,9.949279025104943,0.06075458135155191,0.06075458135155191
30,51,9.949262442969781,9.949262442969781,0.060809697931880326,0.060809697931880326
30,52,9.949245860868395,9.949245860868395,0.060864659702277314,0.060864659702277314
30,53,9.949229278790876,9.949229278790876,0.06091951419834212,0.06091951419834212
30,54,9.949212696741569,9.949212696741569,0.060974180509129644,0.060974180509129644
30,55,9.949196114718863,9.949196114718863,0.06102897318311285,0.06102897318311285
30,56,9.949179532729243,9.949179532729243,0.061083873743694485,0.061083873743694485
30,57,9.949162950763581,9.949162950763581,0.061138700483314656,0.061138700483314656
30,58,9.949146368821818,9.949146368821818,0.06119332453631988,0.06119332453631988
30,59,9.949129786910877,9.949129786910877,0.06124821394880035,0.06124821394880035
30,60,9.949113205030692,9.949113205030692,0.061303260944184784,0.061303260944184784
30,61,9.949096623172426,9.949096623172426,0.06135862093415614,0.06135862093415614
30,62,9.94908004134749,9.94908004134749,0.061413856856973016,0.061413856856973016
30,63,9.949063459545844,9.949063459545844,0.061469165132787974,0.061469165132787974
30,64,9.949046877775627,9.949046877775627,0.06152445385043892,0.06152445385043892
30,65,9.949030296029406,9.949030296029406,0.061579724078461524,0.061579724078461524
30,66,9.94901371431366,9.94901371431366,0.0616347629817623,0.0616347629817623
30,67,9.948997132624484,9.948997132624484,0.06168977489357277,0.06168977489357277
30,68,9.948980550961764,9.948980550961764,0.06174487078614815,0.06174487078614815
30,69,9.948963969324728,9.948963969324728,0.06180037345253884,0.06180037345253884
30,70,9.948947387718606,9.948947387718606,0.06185560018068046,0.06185560018068046
30,71,9.948930806141815,9.948930806141815,0.061910995524082024,0.061910995524082024
30,72,9.948914224588396,9.948914224588396,0.06196650759387898,0.06196650759387898
30,73,9.948897643063237,9.948897643063237,0.06202220055060263,0.06202220055060263
30,74,9.948881061571852,9.948881061571852,0.06207782351964798,0.06207782351964798
30,75,9.948864480101973,9.948864480101973,0.06213339250066312,0.06213339250066312
30,76,9.948847898660457,9.948847898660457,0.06218884525927599,0.06218884525927599
30,77,9.948831317247762,9.948831317247762,0.062244190033234385,0.062244190033234385
30,78,9.948814735863316,9.948814735863316,0.06229951093615987,0.06229951093615987
30,79,9.948798154505305,9.948798154505305,0.06235502723296597,0.06235502723296597
30,80,9.948781573171177,9.948781573171177,0.06241063056492197,0.06241063056492197
30,81,9.94876499187263,9.94876499187263,0.06246639234135515,0.06246639234135515
30,82,9.948748410595687,9.948748410595687,0.06252225895191359,0.06252225895191359
30,83,9.948731829349578,9.948731829349578,0.06257835370676701,0.06257835370676701
30,84,9.948715248130311,9.948715248130311,0.06263432753306455,0.06263432753306455
30,85,9.948698666936309,9.948698666936309,0.062690156620376,0.062690156620376
30,86,9.94868208577124,9.94868208577124,0.0627460792500926,0.0627460792500926
30,87,9.948665504634906,9.948665504634906,0.0628021847182238,0.0628021847182238
30,88,9.948648923527513,9.948648923527513,0.06285827269501827,0.06285827269501827
30,89,9.948632342445979,9.948632342445979,0.06291431481135736,0.06291431481135736
30,90,9.94861576139013,9.94861576139013,0.06297027754198778,0.06297027754198778
30,91,9.948599180365814,9.948599180365814,0.06302602150554223,0.06302602150554223
30,92,9.94858259936521,9.94858259936521,0.06308188479845624,0.06308188479845624
30,93,9.94856601839614,9.94856601839614,0.06313777847158743,0.06313777847158743
30,94,9.948549437452757,9.948549437452757,0.06319356716121867,0.06319356716121867
30,95,9.948532856535227,9.948532856535227,0.06324967824302817,0.06324967824302817
30,96,9.948516275646643,9.948516275646643,0.06330574580227713,0.06330574580227713
30,97,9.948499694786792,9.948499694786792,0.06336161003654317,0.06336161003654317
30,98,9.948483113955874,9.948483113955874,0.06341727293129135,0.06341727293129135
30,99,9.948466533150821,9.948466533150821,0.0634734324969119,0.0634734324969119
31,00,9.94844995237142,9.94844995237142,0.06352971285914208,0.06352971285914208
31,01,9.948433371623437,9.948433371623437,0.06358620948043622,0.06358620948043622
31,02,9.948416790899458,9.948416790899458,0.06364285833133934,0.06364285833133934
31,03,9.94840021020627,9.94840021020627,0.06369930092616921,0.06369930092616921
31,04,9.94838362953937,9.94838362953937,0.06375566820821661,0.06375566820821661
31,05,9.948367048898888,9.948367048898888,0.06381201461190929,0.06381201461190929
31,06,9.948350468286664,9.948350468286664,0.06386837461775727,0.06386837461775727
31,07,9.948333887703408,9.948333887703408,0.06392472663193663,0.06392472663193663
31,08,9.94831730714823,9.94831730714823,0.06398102510771422,0.06398102510771422
31,09,9.94830072661965,9.94830072661965,0.06403673226445593,0.06403673226445593
31,10,9.948284146114924,9.948284146114924,0.06409269983383628,0.06409269983383628
31,11,9.948267565643432,9.948267565643432,0.06414889605169173,0.06414889605169173
31,12,9.948250985195331,9.948250985195331,0.06420511286029279,0.06420511286029279
31,13,9.948234404776505,9.948234404776505,0.06426141937436855,0.06426141937436855
31,14,9.94821782438865,9.94821782438865,0.06431787255791066,0.06431787255791066
31,15,9.948201244026448,9.948201244026448,0.06437451230909073,0.06437451230909073
31,16,9.948184663690817,9.948184663690817,0.06443102336556414,0.06443102336556414
31,17,9.9481680833815,9.9481680833815,0.06448739460077242,0.06448739460077242
31,18,9.948151503102943,9.948151503102943,0.06454395815602101,0.06454395815602101
31,19,9.948134922848128,9.948134922848128,0.06460070845516416,0.06460070845516416
31,20,9.94811834262485,9.94811834262485,0.06465739194053081,0.06465739194053081
31,21,9.948101762424832,9.948101762424832,0.06471409069287086,0.06471409069287086
31,22,9.948085182258179,9.948085182258179,0.06477081376267846,0.06477081376267846
31,23,9.948068602113441,9.948068602113441,0.06482775613827418,0.06482775613827418
31,24,9.948052021999462,9.948052021999462,0.06488466203838861,0.06488466203838861
31,25,9.948035441916304,9.948035441916304,0.06494167421930155,0.06494167421930155
31,26,9.948018861857008,9.948018861857008,0.06499855261779203,0.06499855261779203
31,27,9.948002281821745,9.948002281821745,0.0650552360447537,0.0650552360447537
31,28,9.947985701819519,9.947985701819519,0.06511194563692224,0.06511194563692224
31,29,9.947969121843906,9.947969121843906,0.06516886902758814,0.06516886902758814
31,30,9.947952541896479,9.947952541896479,0.06522619478482725,0.06522619478482725
31,31,9.947935961972934,9.947935961972934,0.06528364402928957,0.06528364402928957
31,32,9.94791938208321,9.94791938208321,0.06534120926741946,0.06534120926741946
31,33,9.947902802216895,9.947902802216895,0.06539859825758558,0.06539859825758558
31,34,9.947886222376853,9.947886222376853,0.06545589940462572,0.06545589940462572
31,35,9.94786964256581,9.94786964256581,0.06551284428414049,0.06551284428414049
31,36,9.94785306278299,9.94785306278299,0.06556968367172322,0.06556968367172322
31,37,9.947836483028427,9.947836483028427,0.06562668610065299,0.06562668610065299
31,38,9.947819903302799,9.947819903302799,0.0656838383770365,0.0656838383770365
31,39,9.947803323603509,9.947803323603509,0.06574112204981311,0.06574112204981311
31,40,9.947786743928194,9.947786743928194,0.06579859152731012,0.06579859152731012
31,41,9.947770164286098,9.947770164286098,0.06585574816672775,0.06585574816672775
31,42,9.947753584667286,9.947753584667286,0.06591298072962981,0.06591298072962981
31,43,9.947737005077453,9.947737005077453,0.06597033989761979,0.06597033989761979
31,44,9.94772042551885,9.94772042551885,0.06602764298581644,0.06602764298581644
31,45,9.947703845984254,9.947703845984254,0.066084825355359,0.066084825355359
31,46,9.947687266477914,9.947687266477914,0.06614228016072987,0.06614228016072987
31,47,9.947670686999798,9.947670686999798,0.06620005631620451,0.06620005631620451
31,48,9.947654107545715,9.947654107545715,0.0662576912447771,0.0662576912447771
31,49,9.947637528122872,9.947637528122872,0.06631502142219158,0.06631502142219158
31,50,9.947620948728435,9.947620948728435,0.06637257062594101,0.06637257062594101
31,51,9.947604369357823,9.947604369357823,0.06643002778675268,0.06643002778675268
31,52,9.94758779001609,9.94758779001609,0.06648760271388494,0.06648760271388494
31,53,9.947571210707517,9.947571210707517,0.06654495819098176,0.06654495819098176
31,54,9.947554631420573,9.947554631420573,0.0666025160173726,0.0666025160173726
31,55,9.947538052161748,9.947538052161748,0.06666009593304309,0.06666009593304309
31,56,9.947521472931856,9.947521472931856,0.06671760890109717,0.06671760890109717
31,57,9.94750489373081,9.94750489373081,0.06677553679864627,0.06677553679864627
31,58,9.947488314555631,9.947488314555631,0.06683336742366588,0.06683336742366588
31,59,9.947471735406252,9.947471735406252,0.06689124209702575,0.06689124209702575
31,60,9.94745515628885,9.94745515628885,0.06694925376115972,0.06694925376115972
31,61,9.947438577194605,9.947438577194605,0.06700715064809515,0.06700715064809515
31,62,9.947421998133686,9.947421998133686,0.06706509833700623,0.06706509833700623
31,63,9.947405419094368,9.947405419094368,0.06712347954678141,0.06712347954678141
31,64,9.947388840083766,9.947388840083766,0.06718165156384963,0.06718165156384963
31,65,9.947372261103924,9.947372261103924,0.06723974599666413,0.06723974599666413
31,66,9.947355682150391,9.947355682150391,0.06729778338352084,0.06729778338352084
31,67,9.947339103223435,9.947339103223435,0.06735610026748826,0.06735610026748826
31,68,9.947322524327094,9.947322524327094,0.06741447567699284,0.06741447567699284
31,69,9.947305945456758,9.947305945456758,0.06747297540004875,0.06747297540004875
31,70,9.947289366610736,9.947289366610736,0.06753125610345762,0.06753125610345762
31,71,9.947272787798031,9.947272787798031,0.06758959061333934,0.06758959061333934
31,72,9.94725620900863,9.94725620900863,0.0676478554352988,0.0676478554352988
31,73,9.947239630248049,9.947239630248049,0.06770642980239935,0.06770642980239935
31,74,9.947223051513921,9.947223051513921,0.06776467990309044,0.06776467990309044
31,75,9.947206472808164,9.947206472808164,0.06782311612808964,0.06782311612808964
31,76,9.947189894131219,9.947189894131219,0.06788155978573844,0.06788155978573844
31,77,9.947173315482392,9.947173315482392,0.06794005947687672,0.06794005947687672
31,78,9.94715673686028,9.94715673686028,0.067998354205063,0.067998354205063
31,79,9.947140158266873,9.947140158266873,0.06805674871115355,0.06805674871115355
31,80,9.947123579699086,9.947123579699086,0.06811541807456692,0.06811541807456692
31,81,9.947107001160512,9.947107001160512,0.06817402594713105,0.06817402594713105
31,82,9.94709042264755,9.94709042264755,0.06823271227335509,0.06823271227335509
31,83,9.947073844163443,9.947073844163443,0.0682916451188305,0.0682916451188305
31,84,9.947057265705796,9.947057265705796,0.06835045693669647,0.06835045693669647
31,85,9.947040687281328,9.947040687281328,0.06840921228000545,0.06840921228000545
31,86,9.947024108875908,9.947024108875908,0.06846780606379048,0.06846780606379048
31,87,9.947007530503667,9.947007530503667,0.06852633756177728,0.06852633756177728
31,88,9.946990952157888,9.946990952157888,0.06858499273865085,0.06858499273865085
31,89,9.946974373840956,9.946974373840956,0.0686437708659469,0.0686437708659469
31,90,9.94695779554965,9.94695779554965,0.06870284824146769,0.06870284824146769
31,91,9.946941217287513,9.946941217287513,0.06876196148070153,0.06876196148070153
31,92,9.94692463905092,9.94692463905092,0.06882111728040344,0.06882111728040344
31,93,9.946908060843288,9.946908060843288,0.06888045203900009,0.06888045203900009
31,94,9.946891482662085,9.946891482662085,0.06893961094486044,0.06893961094486044
31,95,9.946874904509247,9.946874904509247,0.06899858784820324,0.06899858784820324
31,96,9.946858326385119,9.946858326385119,0.06905765384429968,0.06905765384429968
31,97,9.946841748287001,9.946841748287001,0.06911696748490476,0.06911696748490476
31,98,9.94682517022009,9.94682517022009,0.06917595794517088,0.06917595794517088
31,99,9.946808592179003,9.946808592179003,0.06923506163999979,0.06923506163999979
32,00,9.946792014162375,9.946792014162375,0.06929424996417964,0.06929424996417964
32,01,9.946775436178369,9.946775436178369,0.06935342376939765,0.06935342376939765
32,02,9.94675885821896,9.94675885821896,0.06941246156887831,0.06941246156887831
32,03,9.946742280284822,9.946742280284822,0.06947162287608113,0.06947162287608113
32,04,9.946725702380094,9.946725702380094,0.06953097480065394,0.06953097480065394
32,05,9.946709124505977,9.946709124505977,0.06959002234589735,0.06959002234589735
32,06,9.946692546656081,9.946692546656081,0.06964928491237377,0.06964928491237377
32,07,9.946675968836647,9.946675968836647,0.06970880545285675,0.06970880545285675
32,08,9.946659391043823,9.946659391043823,0.06976854276845465,0.06976854276845465
32,09,9.94664281327665,9.94664281327665,0.06982810661578433,0.06982810661578433
32,10,9.946626235540869,9.946626235540869,0.06988771178959403,0.06988771178959403
32,11,9.94660965782897,9.94660965782897,0.06994721941705695,0.06994721941705695
32,12,9.946593080148013,9.946593080148013,0.07000662979712793,0.07000662979712793
32,13,9.946576502493159,9.946576502493159,0.07006615996308944,0.07006615996308944
32,14,9.946559924864912,9.946559924864912,0.07012527013537344,0.07012527013537344
32,15,9.94654334726488,9.94654334726488,0.07018469480819421,0.07018469480819421
32,16,9.946526769693255,9.946526769693255,0.0702440897046954,0.0702440897046954
32,17,9.94651019214847,9.94651019214847,0.07030401242500714,0.07030401242500714
32,18,9.94649361462896,9.94649361462896,0.07036406146218846,0.07036406146218846
32,19,9.946477037141392,9.946477037141392,0.07042399956980083,0.07042399956980083
32,20,9.946460459677155,9.946460459677155,0.07048393267685142,0.07048393267685142
32,21,9.946443882246069,9.946443882246069,0.0705439020620033,0.0705439020620033
32,22,9.946427304837076,9.946427304837076,0.07060387823233089,0.07060387823233089
32,23,9.946410727458844,9.946410727458844,0.07066370675098216,0.07066370675098216
32,24,9.946394150106473,9.946394150106473,0.07072348444037609,0.07072348444037609
32,25,9.946377572782922,9.946377572782922,0.07078347820119613,0.07078347820119613
32,26,9.946360995487595,9.946360995487595,0.07084336258005745,0.07084336258005745
32,27,9.946344418219315,9.946344418219315,0.07090307249749533,0.07090307249749533
32,28,9.946327840981208,9.946327840981208,0.07096269808500884,0.07096269808500884
32,29,9.946311263765159,9.946311263765159,0.07102269085794122,0.07102269085794122
32,30,9.946294686582329,9.946294686582329,0.07108267848970982,0.07108267848970982
32,31,9.946278109422762,9.946278109422762,0.0711429072936242,0.0711429072936242
32,32,9.946261532294608,9.946261532294608,0.0712027454137904,0.0712027454137904
32,33,9.946244955192705,9.946244955192705,0.07126241626688228,0.07126241626688228
32,34,9.946228378117372,9.946228378117372,0.07132196449165606,0.07132196449165606
32,35,9.946211801069705,9.946211801069705,0.07138182494253066,0.07138182494253066
32,36,9.946195224051447,9.946195224051447,0.07144201389116071,0.07144201389116071
32,37,9.946178647059053,9.946178647059053,0.07150245853790087,0.07150245853790087
32,38,9.946162070090628,9.946162070090628,0.0715629004335949,0.0715629004335949
32,39,9.9461454931577,9.9461454931577,0.071623297963823,0.071623297963823
32,40,9.946128916246353,9.946128916246353,0.07168326578417512,0.07168326578417512
32,41,9.94611233936642,9.94611233936642,0.07174347224227173,0.07174347224227173
32,42,9.946095762512185,9.946095762512185,0.07180367277777958,0.07180367277777958
32,43,9.94607918568391,9.94607918568391,0.07186422888107208,0.07186422888107208
32,44,9.946062608884908,9.946062608884908,0.0719251361749108,0.0719251361749108
32,45,9.946046032114277,9.946046032114277,0.07198596980545494,0.07198596980545494
32,46,9.946029455371901,9.946029455371901,0.07204670313502748,0.07204670313502748
32,47,9.946012878658347,9.946012878658347,0.07210728855866505,0.07210728855866505
32,48,9.945996301966282,9.945996301966282,0.07216807462063297,0.07216807462063297
32,49,9.945979725307554,9.945979725307554,0.07222886849414557,0.07222886849414557
32,50,9.945963148672678,9.945963148672678,0.07228938635464868,0.07228938635464868
32,51,9.94594657207102,9.94594657207102,0.07234996194990634,0.07234996194990634
32,52,9.945929995490827,9.945929995490827,0.07241046317769949,0.07241046317769949
32,53,9.945913418939487,9.945913418939487,0.07247134609596655,0.07247134609596655
32,54,9.945896842418762,9.945896842418762,0.07253238165344476,0.07253238165344476
32,55,9.945880265924602,9.945880265924602,0.07259338759714885,0.07259338759714885
32,56,9.945863689456313,9.945863689456313,0.07265458634272963,0.07265458634272963
32,57,9.945847113019232,9.945847113019232,0.0727157975668514,0.0727157975668514
32,58,9.945830536608568,9.945830536608568,0.07277702493833342,0.07277702493833342
32,59,9.945813960221356,9.945813960221356,0.07283856067550676,0.07283856067550676
32,60,9.945797383867768,9.945797383867768,0.07289964595559682,0.07289964595559682
32,61,9.945780807537627,9.945780807537627,0.07296088312152452,0.07296088312152452
32,62,9.94576423123391,9.94576423123391,0.0730220151876364,0.0730220151876364
32,63,9.945747654959012,9.945747654959012,0.07308331461012674,0.07308331461012674
32,64,9.945731078714761,9.945731078714761,0.07314452621931268,0.07314452621931268
32,65,9.945714502494686,9.945714502494686,0.0732056731868697,0.0732056731868697
32,66,9.945697926305229,9.945697926305229,0.07326650627446081,0.07326650627446081
32,67,9.945681350144481,9.945681350144481,0.07332757223443134,0.07332757223443134
32,68,9.94566477400548,9.94566477400548,0.07338883290505935,0.07338883290505935
32,69,9.945648197899557,9.945648197899557,0.07345013135356417,0.07345013135356417
32,70,9.945631621817487,9.945631621817487,0.07351127040591246,0.07351127040591246
32,71,9.945615045766358,9.945615045766358,0.0735724214604255,0.0735724214604255
32,72,9.945598469741507,9.945598469741507,0.07363378413966326,0.07363378413966326
32,73,9.945581893742487,9.945581893742487,0.07369543233648723,0.07369543233648723
32,74,9.94556531777288,9.94556531777288,0.07375704358932966,0.07375704358932966
32,75,9.945548741830937,9.945548741830937,0.07381869619522652,0.07381869619522652
32,76,9.94553216591855,9.94553216591855,0.07388008410746365,0.07388008410746365
32,77,9.945515590031428,9.945515590031428,0.0739414377332258,0.0739414377332258
32,78,9.945499014168762,9.945499014168762,0.07400308275749985,0.07400308275749985
32,79,9.945482438339281,9.945482438339281,0.07406467754751156,0.07406467754751156
32,80,9.945465862533684,9.945465862533684,0.07412633793322958,0.07412633793322958
32,81,9.94544928675646,9.94544928675646,0.07418806708934235,0.07418806708934235
32,82,9.945432711010625,9.945432711010625,0.07424960663749611,0.07424960663749611
32,83,9.945416135290328,9.945416135290328,0.07431129042800975,0.07431129042800975
32,84,9.945399559596748,9.945399559596748,0.07437296374313583,0.07437296374313583
32,85,9.945382983929477,9.945382983929477,0.07443453462638519,0.07443453462638519
32,86,9.945366408292825,9.945366408292825,0.07449605731397317,0.07449605731397317
32,87,9.945349832677783,9.945349832677783,0.07455791169030472,0.07455791169030472
32,88,9.945333257098351,9.945333257098351,0.0746196372695744,0.0746196372695744
32,89,9.945316681540378,9.945316681540378,0.0746813643763916,0.0746813643763916
32,90,9.94530010601619,9.94530010601619,0.07474288708179816,0.07474288708179816
32,91,9.94528353051305,9.94528353051305,0.07480492981618651,0.07480492981618651
32,92,9.94526695504097,9.94526695504097,0.07486733828750289,0.07486733828750289
32,93,9.945250379594908,9.945250379594908,0.07493028566719855,0.07493028566719855
32,94,9.945233804177649,9.945233804177649,0.07499290439934453,0.07499290439934453
32,95,9.945217228789218,9.945217228789218,0.07505559946339685,0.07505559946339685
32,96,9.945200653426642,9.945200653426642,0.07511812837863542,0.07511812837863542
32,97,9.945184078093044,9.945184078093044,0.07518066895265525,0.07518066895265525
32,98,9.945167502785086,9.945167502785086,0.075242947595868,0.075242947595868
32,99,9.945150927508557,9.945150927508557,0.07530529863562296,0.07530529863562296
33,00,9.945134352253483,9.945134352253483,0.07536786130549937,0.07536786130549937
33,01,9.94511777702907,9.94511777702907,0.07543031196107816,0.07543031196107816
33,02,9.945101201836026,9.945101201836026,0.0754929224306762,0.0754929224306762
33,03,9.945084626668798,9.945084626668798,0.07555506276344634,0.07555506276344634
33,04,9.945068051525633,9.945068051525633,0.07561797698271036,0.07561797698271036
33,05,9.945051476413077,9.945051476413077,0.0756804274118501,0.0756804274118501
33,06,9.945034901324977,9.945034901324977,0.07574252945610459,0.07574252945610459
33,07,9.945018326267244,9.945018326267244,0.07580485122510866,0.07580485122510866
33,08,9.94500175123879,9.94500175123879,0.07586708654538109,0.07586708654538109
33,09,9.944985176233173,9.944985176233173,0.07592931203278869,0.07592931203278869
33,10,9.944968601256965,9.944968601256965,0.07599161064986108,0.07599161064986108
33,11,9.94495202631395,9.94495202631395,0.0760534383016616,0.0760534383016616
33,12,9.944935451392427,9.944935451392427,0.07611600523481375,0.07611600523481375
33,13,9.944918876499282,9.944918876499282,0.07617844742932912,0.07617844742932912
33,14,9.94490230163494,9.94490230163494,0.07624095296787538,0.07624095296787538
33,15,9.944885726798866,9.944885726798866,0.07630336278071097,0.07630336278071097
33,16,9.944869151989206,9.944869151989206,0.07636636916362345,0.07636636916362345
33,17,9.94485257720345,9.94485257720345,0.07642929284776542,0.07642929284776542
33,18,9.944836002453256,9.944836002453256,0.07649231552701248,0.07649231552701248
33,19,9.944819427722285,9.944819427722285,0.07655555431726808,0.07655555431726808
33,20,9.944802853026923,9.944802853026923,0.07661856015512088,0.07661856015512088
33,21,9.94478627835542,9.94478627835542,0.076681014893793,0.076681014893793
33,22,9.944769703710337,9.944769703710337,0.07674353399871137,0.07674353399871137
33,23,9.944753129093517,9.944753129093517,0.07680628992146478,0.07680628992146478
